1002	(416, 410, 419)	[10497]
1002	(922,)	[2626, 2626, 2626]
1002	(1046, 1332)	[7854]
1002	(910, 938)	[2922]
1002	(1031, 499, 843, 87)	[7131]
1002	(760, 1037, 710)	[9766]
1002	(1030, 484, 475)	[10923]
1002	(910,)	[4882]
1002	(1040,)	[1268]
1002	(922, 932)	[11412]
1002	(1031,)	[7093]
1002	(1017, 1230)	[6110]
1002	(1029, 476, 500, 214)	[10763]
1002	(1017,)	[4155, 4155, 4155]
1002	(1030, 979, 810, 1035)	[8961]
1002	(1039,)	[1268]
1002	(1030, 487)	[11299]
1002	(1041,)	[14105]
1002	(909, 920)	[3406]
1002	(1034, 1022, 910)	[7221]
1002	(910, 416, 766, 91)	[10752]
1002	(1034, 1022, 556)	[461]
1002	(1034,)	[14746]
1002	(910, 986)	[3724]
1002	(1041, 627, 594)	[4124]
1002	(1034, 873)	[1286]
1002	(416, 766)	[13595]
1002	(1031, 495, 475, 389)	[7847]
1002	(1030, 980, 804, 805)	[5457]
1002	(1030, 1200)	[12387]
1002	(1046, 1074, 1063, 1042)	[6101]
1002	(910, 938, 210, 909)	[9304]
1002	(1035, 520)	[11707]
1002	(1039, 1231)	[11]
1002	(1017, 782, 710, 720)	[10724]
1002	(910, 416)	[10497, 10497]
1002	(760, 759)	[2420]
1002	(1039, 805)	[10185]
1002	(1041, 1049)	[11595]
1002	(1029, 477)	[10941]
1002	(922, 927, 1041, 1053)	[10794]
1002	(1039, 806, 1145)	[4652]
1003	(94, 76)	[1003]
1003	(1045,)	[3793, 3793]
1003	(555, 581, 625, 564)	[10363]
1003	(216, 1033, 391, 991)	[4155]
1003	(1035, 520, 541, 524)	[1494]
1003	(-1,)	[1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003, 1003]
1003	(1045, 241, 416, 411)	[7145]
1003	(216, 1035, 520)	[9995]
1003	(1035,)	[8961, 8961, 8961]
1003	(1041, 1049)	[11595]
1003	(1037,)	[11849]
1003	(1037, 962, 943, 998)	[3982]
1003	(89,)	[7796]
1003	(1041, 465, 1048, 214)	[3134]
1003	(97, 99, 1045)	[3793]
1003	(91,)	[3197]
1003	(1037, 790, 116)	[5426]
1003	(555, 87)	[4661]
1003	(872,)	[2604]
1003	(1046, 1332, 1331, 821)	[13080]
1003	(645,)	[4718]
1003	(1040,)	[5700]
1003	(555,)	[4718]
1003	(209,)	[3793]
1003	(91, 599, 1046, 1027)	[6968]
1003	(1035, 520, 529, 540)	[11978]
1003	(555, 581, 625, 87)	[6648]
1003	(872, 857)	[3396]
1003	(1040, 801, 696)	[575]
1003	(558, 560, 1039, 804)	[11849]
1003	(216, 1046, 1332, 1331)	[11980]
1003	(558, 583)	[4558]
1003	(1041, 1048, 416, 411)	[12527]
1003	(91, 847, 496, 484)	[8738]
1003	(1041, 627)	[8309]
1003	(1045, 95, 639, 573)	[4155]
1003	(1045, 241)	[10870]
1003	(216,)	[2556, 2556]
1003	(89, 81, 586)	[5166]
1003	(645, 594, 778, 240)	[4631]
1003	(91, 564, 378, 499)	[14717]
1003	(94, 79)	[552]
1003	(909, 920, 919, 918)	[2923]
1003	(89, 76, 95, 1035)	[8961]
1003	(91, 595, 793, 496)	[8905]
1003	(909, 918, 911, 628)	[9964]
1003	(1035, 873, 855, 858)	[2009]
1003	(1045, 1041, 1048, 94)	[10679]
1003	(97,)	[4718, 4718]
1003	(91, 584)	[2195]
1003	(555, 99, 645)	[4718]
1003	(558,)	[4718]
1003	(1045, 211)	[5964]
1004	(1085, 886, 1046, 1026)	[11740]
1004	(1085, 804, 804)	[13268]
1004	(1024, 633, 86, 77)	[7884]
1004	(1085,)	[520, 520, 520, 520]
1004	(1025, 1024, 1332, 1331)	[8356]
1004	(-1,)	[1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004]
1004	(1332, 1331, 497, 500)	[8102]
1004	(1332, 1331, 1017, 784)	[10724]
1004	(1024, 1078)	[11305]
1004	(1025, 1035, 520, 759)	[2396]
1004	(1025,)	[11809, 11809, 11809, 11237, 11237, 11237, 11237]
1004	(1024, 728, 687)	[11724]
1004	(1085, 712, 690, 886)	[10816]
1004	(1023, 792)	[10322]
1004	(1023, 787, 1233, 70)	[14705]
1004	(1085, 1077, 1079, 1085)	[520]
1004	(1332,)	[7854, 7854, 7854]
1004	(1023, 959, 953, 818)	[10870]
1004	(1085, 792, 768, 711)	[4315]
1004	(1023, 133)	[293]
1004	(1085, 886, 1014)	[11682]
1004	(1024, 724, 679)	[699]
1004	(1024, 724)	[12422]
1004	(1025, 1025, 1024)	[11809]
1004	(1025, 1025, 1332)	[7854]
1004	(1332, 1331, 1332)	[7854]
1004	(1332, 1331)	[8520, 9412]
1004	(1085, 804)	[971]
1004	(1332, 1331, 500, 89)	[1405]
1004	(1025, 1015, 416)	[10497]
1004	(1023, 316)	[2702]
1004	(1023,)	[520]
1004	(1024,)	[11237, 11237, 11809]
1004	(1025, 1015)	[11323]
1004	(1024, 633)	[5609]
1004	(1024, 1037)	[10111]
1004	(1085, 789)	[2327]
1004	(1024, 1042, 1072, 1063)	[7306]
1004	(1023, 707)	[14299, 7976]
1004	(1025, 1015, 804)	[3322]
1004	(1085, 791, 674, 1077)	[11869]
1004	(1085, 1077, 1015, 1047)	[11724]
1005	(562, 806, 1214)	[10724]
1005	(416,)	[10497, 10497, 10497, 10497, 10497]
1005	(416, 410)	[7302]
1005	(581, 1254, 1265)	[10724]
1005	(573,)	[11798]
1005	(-1,)	[1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005, 1005]
1005	(604, 94, 81, 562)	[10724]
1005	(581, 625, 583)	[4558]
1005	(571, 647)	[743]
1005	(586, 626, 1041, 1049)	[10809]
1005	(583, 496, 416)	[10496]
1005	(564, 985, 543)	[11978]
1005	(595, 960)	[11428]
1005	(86, 77, 583, 498)	[6005]
1005	(563,)	[1021]
1005	(847, 846)	[1931]
1005	(87, 95)	[3926]
1005	(571, 416)	[10496]
1005	(100, 83)	[6881, 1930]
1005	(604, 1035)	[8961]
1005	(599, 241)	[10870]
1005	(87,)	[1022]
1005	(564, 981, 1332, 1331)	[1223]
1005	(573, 207)	[8871]
1005	(581, 846, 604, 214)	[12304]
1005	(563, 1046, 1074)	[14118]
1005	(586,)	[11660, 5400]
1005	(563, 760, 1035, 873)	[989]
1005	(571, 416, 411, 416)	[10496]
1005	(599, 1035, 873, 1013)	[1193]
1005	(98, 78, 95, 846)	[10157]
1005	(595, 820, 647)	[10409]
1005	(599,)	[9430]
1005	(98,)	[6750, 5507]
1005	(586, 626)	[8419]
1005	(86,)	[5504]
1005	(604, 1040, 1196, 1190)	[8244]
1005	(563, 1037, 711, 1030)	[4297]
1005	(100,)	[11706]
1005	(99, 91)	[1559]
1005	(563, 94)	[5104]
1005	(564,)	[7591]
1005	(563, 1040, 225, 211)	[13108]
1005	(573, 1235)	[1082]
1005	(573, 800, 696)	[575]
1005	(583, 768, 185)	[12032]
1005	(595, 803, 813, 1216)	[8541]
1005	(98, 76, 91, 847)	[10093]
1005	(583, 496)	[2458]
1005	(562, 707, 678, 697)	[2720]
1005	(581, 846, 571)	[10870]
1005	(595, 1196)	[334]
1005	(99, 1030, 493)	[12115]
1006	(493, 484, 509, 493)	[4156]
1006	(416,)	[10496]
1006	(980, 714, 686, 1051)	[9963]
1006	(-1,)	[1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006, 1006]
1006	(484, 509, 981)	[8637]
1006	(487, 478)	[14717]
1006	(484, 509, 383)	[10870]
1006	(374, 647)	[4677]
1006	(487,)	[4064]
1006	(480, 981)	[8366]
1006	(488, 500, 1034, 465)	[12392]
1006	(374, 416)	[10497]
1006	(487, 478, 1049, 1048)	[346]
1006	(416, 411)	[5750, 14247]
1006	(381, 647)	[10187, 10187]
1006	(513, 647, 959, 952)	[683]
1006	(493, 493, 980)	[10724]
1006	(513,)	[10870]
1006	(490,)	[8794]
1006	(513, 647, 819)	[10870]
1006	(488,)	[4025, 3154]
1006	(388, 635)	[6575]
1006	(981, 711, 1199, 800)	[13313]
1006	(388, 1037)	[10724]
1006	(493, 383, 416, 410)	[9932]
1006	(480, 383)	[10870]
1006	(981, 714, 686, 133)	[10724]
1006	(513, 416)	[10497]
1006	(979,)	[4155, 4155, 4155]
1006	(979, 1235, 1056, 1060)	[3288]
1006	(416, 411, 214)	[1722]
1006	(980, 884, 964, 952)	[5565]
1006	(981,)	[8366]
1006	(480,)	[1006, 1006]
1006	(981, 730)	[10827]
1006	(513, 416, 411, 925)	[13714]
1006	(381,)	[10870]
1006	(513, 647)	[10187]
1006	(493, 513, 416)	[10497]
1006	(491, 96, 84, 1269)	[4558]
1006	(383,)	[10870]
1006	(480, 971)	[7033]
1006	(971,)	[7033]
1006	(490, 416, 411)	[690]
1006	(484,)	[3184]
1006	(493, 490)	[8794]
1006	(416, 411, 630)	[12021]
1006	(491, 416)	[10496]
1006	(491, 1035)	[8961]
1006	(980, 113)	[109]
1006	(488, 85)	[12456]
1006	(491,)	[8188]
1006	(516, 647, 819)	[10870]
1006	(493,)	[1006, 1006]
1006	(516, 416)	[10497]
1006	(980,)	[10724]
1007	(1193, 1170, 1171)	[3123]
1007	(1099, 1092, 1190, 1037)	[11790]
1007	(-1,)	[1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007, 1007]
1007	(1190, 1124, 1193)	[4904]
1007	(1098,)	[12039]
1007	(1176, 804, 115)	[10111]
1007	(1190,)	[12954]
1007	(1191, 1169)	[3821]
1007	(1099, 263)	[6080]
1007	(1176,)	[4825, 4825]
1007	(1176, 810)	[198]
1007	(1097, 1124, 1190, 1041)	[5560]
1007	(1190, 1092)	[3076]
1007	(1097, 1094, 1099, 1126)	[13471]
1007	(1191, 1170, 1169, 1035)	[8961]
1007	(1176, 783, 225, 211)	[7148]
1007	(1097, 1109)	[5398]
1007	(1193,)	[4181]
1007	(1191, 1096, 1126, 1190)	[10147]
1007	(1195,)	[5398, 5398, 5398]
1007	(1098, 1168, 1193, 1169)	[5634]
1007	(1195, 1136)	[9141]
1007	(1174,)	[88, 88, 88]
1007	(1098, 1169)	[11840]
1007	(1098, 1168, 1174)	[45]
1007	(1097,)	[10841, 11874, 11874, 11874]
1007	(1099,)	[12954]
1007	(1176, 783)	[9448]
1007	(1190, 1103, 1100, 1096)	[3821]
1007	(1191,)	[4181, 4181, 12039]
1007	(1100, 1168, 1191, 1169)	[10258]
1007	(1176, 115, 821, 821)	[605]
1007	(1192, 1035)	[8961]
1007	(1192,)	[11874, 10841, 10841]
1007	(1195, 1134, 1035)	[8961]
1007	(1192, 1039, 810)	[2556]
1007	(1100, 1169, 1094)	[11731]
1007	(1190, 1090)	[3499]
1007	(1098, 1168)	[4211]
1007	(1193, 1096, 1123, 1171)	[12776]
1007	(1191, 1096, 1125)	[4181]
1007	(1176, 416)	[10497]
1007	(1097, 1035, 873, 856)	[5317]
1007	(1099, 1037)	[4665]
1008	(516, 647)	[5725, 4677]
1008	(416,)	[10496, 10497, 10497]
1008	(481,)	[88, 88]
1008	(480, 416, 766, 389)	[8984]
1008	(480, 516)	[10870]
1008	(-1,)	[1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008, 1008]
1008	(969, 416, 411, 91)	[5722]
1008	(804, 997, 416, 411)	[8886]
1008	(487, 465)	[10081]
1008	(487,)	[4560]
1008	(985,)	[8984, 8984, 8984, 8984, 8984, 8984]
1008	(804, 782, 997, 416)	[10496]
1008	(416, 411)	[5987]
1008	(488,)	[6770, 6770]
1008	(981, 824, 1065, 1065)	[2147]
1008	(488, 330, 347)	[9346]
1008	(804, 1051, 339, 374)	[10870]
1008	(516, 416, 411, 481)	[19]
1008	(484, 1000, 991)	[4825]
1008	(981,)	[6874]
1008	(480,)	[1008, 1008, 1008, 1008, 1008]
1008	(484, 509, 487, 475)	[7047]
1008	(969,)	[10870]
1008	(804, 116, 416, 766)	[13595]
1008	(969, 416, 410, 1046)	[8119]
1008	(981, 810)	[9120, 9120]
1008	(516, 647, 803)	[13254]
1008	(491, 555, 583)	[4558]
1008	(981, 781)	[12577]
1008	(804, 1137, 416, 411)	[2120]
1008	(969, 416)	[10496]
1008	(985, 741, 793, 773)	[7845]
1008	(804, 389)	[8984]
1008	(514,)	[5767, 5946]
1008	(516, 416, 411)	[1298]
1008	(491,)	[4763, 10009, 4763, 985, 2601]
1008	(487, 479)	[3337]
1008	(416, 766)	[13595]
1008	(480, 484)	[8621]
1008	(493,)	[1008, 1008, 1008]
1008	(516, 416)	[10496]
1009	(416, 766, 764)	[5401]
1009	(969, 416)	[10497, 10496]
1009	(416,)	[10497, 10497]
1009	(416, 410)	[5291]
1009	(969, 416, 766, 91)	[10752]
1009	(-1,)	[1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009]
1009	(491, 94, 79, 1037)	[10111]
1009	(804,)	[13554]
1009	(979, 1231)	[9951]
1009	(388, 1046)	[8119]
1009	(480, 388)	[8379]
1009	(487,)	[8125, 8125]
1009	(493, 969)	[4750, 4750]
1009	(979, 810)	[13090]
1009	(416, 411)	[10699]
1009	(480, 491, 1037, 1196)	[5247]
1009	(388, 1037, 793, 770)	[6873]
1009	(480, 487, 478, 442)	[8383]
1009	(969, 647, 133, 787)	[9201]
1009	(389, 391, 516)	[10870]
1009	(389,)	[3428]
1009	(804, 824, 228, 416)	[10497]
1009	(979, 813)	[4786]
1009	(487, 475, 980)	[10724]
1009	(979, 805, 491)	[6480]
1009	(487, 477)	[13757]
1009	(979,)	[2130, 2130, 2130]
1009	(388, 1034)	[7141]
1009	(480,)	[1009, 1009, 1009]
1009	(804, 803, 963, 949)	[11428]
1009	(969,)	[4750, 4750, 4750]
1009	(388, 760, 470)	[8379]
1009	(979, 805, 388)	[8379]
1009	(389, 391, 981)	[9830]
1009	(480, 416, 411, 416)	[10497]
1009	(487, 476)	[160]
1009	(979, 782, 960, 967)	[9508]
1009	(491, 1036)	[4102]
1009	(416, 411, 1258)	[4676]
1009	(979, 782)	[13554]
1009	(388,)	[8379, 8379]
1009	(491, 761, 1034, 1020)	[12739]
1009	(480, 491)	[8379]
1009	(416, 411, 1041)	[14244]
1009	(979, 416)	[10497]
1009	(493,)	[1009]
1010	(1039, 1196)	[13959]
1010	(555, 599)	[1010]
1010	(97,)	[10511]
1010	(-1,)	[1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010, 1010]
1010	(760, 90, 1037)	[10724]
1010	(555, 564, 94, 81)	[6085]
1010	(91, 586, 627)	[9090]
1010	(1039, 1230)	[7087]
1010	(1037,)	[11661, 11661]
1010	(1046,)	[8119]
1010	(1039,)	[11664, 11664, 11664]
1010	(91,)	[9693, 13026, 10511, 10511]
1010	(1042, 1070, 1075)	[5233]
1010	(95, 91, 564)	[8770]
1010	(214, 1046)	[8119]
1010	(1046, 1026, 367, 987)	[2241]
1010	(95,)	[7069, 3593]
1010	(555, 584)	[544]
1010	(89, 81, 564, 975)	[4637]
1010	(555, 571)	[13699]
1010	(1039, 133, 819)	[10870]
1010	(95, 89)	[10944]
1010	(1042,)	[11565]
1010	(1037, 821)	[7392]
1010	(1039, 628, 581)	[10093]
1010	(555, 593)	[9761]
1010	(1035, 873, 875, 873)	[196]
1010	(95, 97, 601)	[10694]
1010	(97, 100, 1213, 72)	[11010]
1010	(1037, 708)	[10332]
1010	(89, 76, 97, 582)	[10870]
1010	(89, 76, 97, 584)	[4281]
1010	(1035, 520)	[11957]
1010	(1042, 1070, 329, 625)	[7318]
1010	(1039, 628, 586)	[10988]
1010	(1039, 782)	[11661]
1010	(95, 90, 90, 97)	[4101]
1010	(95, 95, 1041, 1050)	[11894]
1010	(95, 1248, 847)	[9854]
1010	(90, 1039)	[14778]
1010	(89, 79, 94, 76)	[6039]
1010	(97, 98, 79, 616)	[11028]
1010	(760, 555, 594, 617)	[1860]
1010	(1035, 520, 87, 94)	[10915]
1010	(89, 77)	[11920]
1010	(97, 604, 1299, 1269)	[4558]
1010	(214, 90, 97, 1265)	[10724]
1010	(91, 86, 77, 604)	[11566]
1010	(1041,)	[4601]
1010	(214, 89, 77, 564)	[12658]
1010	(760,)	[1838, 1838, 1838]
1010	(214, 94)	[10944]
1011	(633, 603, 633)	[5409, 5409]
1011	(633, 566, 113)	[109]
1011	(633, 573)	[8203]
1011	(-1,)	[1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011, 1011]
1011	(633, 573, 809)	[4821]
1011	(633, 586, 1048)	[7495]
1011	(633, 571)	[10870]
1011	(633, 576, 416, 411)	[9429]
1011	(633, 571, 416, 411)	[11200]
1011	(633, 416, 411, 1248)	[5145]
1011	(633, 581)	[9404, 4751]
1011	(633, 416)	[10496]
1011	(633, 603)	[1011, 1011, 1011]
1011	(633, 603, 633, 562)	[5862]
1011	(633, 595, 1332, 1331)	[6812]
1011	(633,)	[5409, 5409, 5409, 5409, 5409, 5409, 5409, 5409, 5409, 5409, 5409, 5409, 5409, 5409, 5409, 5409, 5409, 5409, 5409, 5409]
1011	(633, 599)	[5813, 6600]
1011	(633, 581, 844)	[6638, 9565]
1011	(633, 416, 411, 389)	[10745]
1011	(633, 573, 790, 115)	[11849]
1011	(633, 595)	[12346]
1011	(633, 416, 411, 239)	[4558]
1011	(633, 576)	[7504, 7504, 7504]
1011	(633, 847)	[10093, 10093]
1011	(633, 565)	[9696]
1011	(633, 581, 843)	[9845]
1011	(633, 599, 214)	[2384]
1011	(633, 566)	[10111]
1011	(633, 571, 647, 810)	[3908]
1011	(633, 583)	[4558]
1011	(633, 603, 633, 416)	[10496]
1011	(633, 562, 961)	[4798]
1011	(633, 562, 998)	[2278]
1012	(416,)	[10496]
1012	(86, 77)	[2057]
1012	(1269, 496, 480, 239)	[4558]
1012	(1265, 1051, 337, 239)	[4558]
1012	(99,)	[4627, 1964]
1012	(-1,)	[1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012, 1012]
1012	(101,)	[12712, 12712, 12712, 12712]
1012	(1271, 645, 100)	[9706]
1012	(1283, 1035, 520)	[8971]
1012	(847, 495)	[11245]
1012	(1270, 94)	[13915]
1012	(1273, 1035, 873, 855)	[7204]
1012	(416, 411)	[4623, 2188]
1012	(99, 89, 80)	[10592]
1012	(86, 76, 211)	[11545]
1012	(1283,)	[8289]
1012	(99, 91)	[11123]
1012	(1265, 806, 1214)	[10724]
1012	(1269, 498, 499)	[8797]
1012	(1270, 988, 389, 392)	[10699]
1012	(1271, 90)	[6912]
1012	(1268, 625, 87)	[3805]
1012	(87, 1041, 1048, 1261)	[9047]
1012	(87, 1037)	[10724]
1012	(101, 847, 353, 91)	[14354]
1012	(1273,)	[4957]
1012	(87, 1046, 1026)	[8650]
1012	(86, 81, 87, 1041)	[6372]
1012	(87,)	[8925, 6912, 3571, 4285]
1012	(99, 91, 100, 84)	[5694]
1012	(1272, 91)	[645]
1012	(1271, 416, 410, 396)	[6669]
1012	(1273, 94, 77, 1283)	[6912]
1012	(1265, 813, 1216, 134)	[13157]
1012	(1265,)	[10724, 10724, 10724]
1012	(847, 617)	[8224]
1012	(1269, 498)	[6005]
1012	(1270, 96)	[8435]
1012	(98, 77, 100, 1214)	[13494]
1012	(847,)	[9854]
1012	(1273, 90)	[12189]
1012	(101, 87)	[5547]
1012	(1272, 1299, 416, 411)	[13129]
1012	(1284,)	[11693]
1012	(86, 81, 1284)	[11693]
1012	(1268, 1254)	[8733, 8660]
1012	(1270, 97)	[1797]
1012	(1272,)	[10051]
1012	(1265, 1051, 337, 376)	[10870]
1012	(1283, 1040, 731)	[10724]
1013	(1046, 1027)	[9534]
1013	(416,)	[10497, 10497]
1013	(-1,)	[1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013, 1013]
1013	(909, 920, 919, 920)	[14758]
1013	(1035,)	[8961, 8961]
1013	(909,)	[9193]
1013	(924, 934, 1046)	[8119]
1013	(1042, 228, 1040, 805)	[1940]
1013	(910, 938)	[2013]
1013	(89,)	[1382, 1382]
1013	(1046,)	[8119, 8119]
1013	(922,)	[5852, 6665]
1013	(416, 411)	[3226]
1013	(1034, 1022, 89, 77)	[12712]
1013	(89, 76, 241, 416)	[10497]
